Hankyu Hanshin Holdings, Inc.&lt;br /&gt;阪急阪神ホールディングス株式会社	1907	Bowling Green, Kentucky
Altos Hornos de México S.A.B. de C.V.	1942	   Torrile, Parma
Shaanxi Aircraft Corporation	1969	Loreto, Marche|Loreto, Marche, Italy&lt;br&gt;(2010-present)
VSMPO-AVISMA Corporation	1941	Loreto, Marche|Loreto, Marche, Italy&lt;br&gt;(2010-present)
Oerlikon Balzers	1946	Tula
Ampco-Pittsburgh Corporation |	1929	Mount Sterling, Illinois
ON&amp;nbsp;Semiconductor	1999	Bremerhaven
China Steel Corporation&lt;br /&gt;中國鋼鐵股份有限公司	1971	Bologna
	1944	Bologna
Perella Weinberg Partners |	2006	
Nishat Group 	| foundation = 
	Melbourne
N.V. Nederlandse Gasunie	1963	Groningen (city)|Groningen
MADARAIL|	1999	
Tangshan Railway Vehicle &lt;br/&gt;唐山轨道客车	1881	Tangshan, Hebei
Schott NYC	1913	New York City
Transnet Rail Engineering |	  foundation     =  |
	Princeton, New Jersey
Petronet |	1965	Princeton, New Jersey
Protekon|	  foundation     =   |
	
Freightdynamics|	  foundation     =  |
	Birmingham
Barum |	  foundation     = [[Czechoslovakia]]|
	
J. &amp; G. Meakin	1851	Hanley, Staffordshire|Hanley, Stoke-on-Trent
Suez Steel|	1997	Pontedera, Tuscany
Naftna Industrija Srbije	2005	Novi Sad
Aeroexpresos Ejecutivos, C.A.	1990	Florida
	1967	 Saint-Laurent, Quebec
Actuate Corporation	1993	 Saint-Laurent, Quebec
Mustek Systems Inc.	1988	
Heljan A/S	1957	Søndersø
White Horse Ferries Limited	| foundation       =
	Swindon
Exxaro Resources	|foundation       = Unbundling of [[Kumba Resources]], merged with Eyesizwe Coal and Namakwa Sands
	
Invicta Watch Group	1837	 Saint-Hyacinthe, Quebec &lt;br&gt; (95 locations) |
[[File:Essar logo.svg|200px]]	1945	Tampa, FL
Blancpain SA	1735	Paudex
Infor	2002	New York City, New York, United States of America
LiAZ (Likino Bus Plant)	1937	Likino-Dulyovo, Russia
Indus Motor Company |	1990	Likino-Dulyovo, Russia
Screwfix	1979	Boston, Massachusetts|Boston, Massachusetts
Zarząd Transportu Miejskiego	| foundation       = 
	Warsaw
Park Gate Iron and Steel Company	1823	South Yorkshire
Gazprom Armenia	1997	Yerevan
Bond Electraglide	1984	
Delhi Metro Rail Corporation Ltd. (DMRC)	1995	New Delhi, Delhi
Stoilensky GOK|	  foundation     = |
	Kallithea, Attica
OJSC Magnitogorsk Iron and Steel Works	  foundation     = |
	Kallithea, Attica
Infrabel	2005	Brussels
ЗАО &quot;ВМЗ &quot;Красный Октябрь&quot;&lt;br&gt;VMZ Krasny Oktyabr CJSC |	  foundation     = |
	
Steinway Musical Instruments	1995	
SSE plc	1998	
SyberJet Aircraft	1959	Cedar City, Utah
CompAir Group	1801	Tokyo, Japan&lt;br&gt;Seoul, South Korea
West Bromwich Building Society|	1849	Casablanca
Australian National Line	1956	
Serbian Railways	2005	Belgrade
Tata Technologies Ltd.	1989	Hong Kong
Swift Transportation 	1966	Palo Alto, California|Palo Alto, California
[[File:Cliffs Natural Resources logo.svg|270px]]	1846	200 Public Square, Cleveland, Ohio|Cleveland
Finnlines Plc	1947	200 Public Square, Cleveland, Ohio|Cleveland
Morbidelli	| foundation       = &lt;!-- {{Start date|YYYY|MM|DD}} --&gt;
	Pesaro
Krinos Foods	1958	Beijing 
Fun Factory GmbH |	1996	Bremen |
Waters Corporation	1958	Bremen |
Tontine Group	1870	Brunswick East, Victoria
SBB CFF FFS Cargo	1999	Olten
Dando Drilling International Ltd.	1867	Leuven
Veolia Water Central Limited	1994	
J.B. Hunt Transport Services, Inc. |	1961	
Estel	1972	Nijmegen
Tommykaira&lt;br&gt;&lt;small&gt;Tomita Yume Hanbai	1968	Luxembourg (city)|Luxembourg
 SMTC Corporation	1985	Kragujevac
Mostransavto|	1930	Thiruvananthapuram, Kerala
Mosgortrans|	1958	Luton
Tide ASA	2006	Shah Alam
O'Neills	1918	Strabane
	1927	Chicopee Falls, Massachusetts
Heavy Iron Studios	1999	Newcastle upon Tyne
Viskase Companies, Inc	1925	Darien, Illinois
Foxon Park	1922	Niles, Illinois|Niles, Illinois
 Vallourec S.A.	1957	
Thwaites &amp; Reed	1610	 Oudenhoorn
	2003	
 Eurasian Natural Resources Corporation PLC	1994	Austin, Texas |
Genesi Group  	2000	San Antonio, Texas&lt;br /&gt;Mexico City, Mexico&lt;br /&gt;Frankfurt, Germany
Speedy Hire plc	1977	Brighton, England
Mitsubishi Motors (Thailand)	1987	Luxemburg, LU |
	1976	Sydney
Harlan &amp; Hollingsworth	1837	Wilmington, Delaware
Sunwell Technologies Inc. |	1976	Alessandria, Piedmont
MonoMetro	1997	Ridgeland, South Carolina
Mahindra Group	1945	Karlsruhe
Julius Berger Nigeria Plc	1950	10 Shettima A. Munguno Crescent, 900 108 Utako, Abuja, Federal Capital Territory (Nigeria)|FCT
Betamotor S.p.A.	1904	Rignano sull'Arno
Vibram S.p.A.	1937	Albizzate
United Steel Companies	1918	San Diego, California
APSRTC	1958	Hyderabad, Andhra Pradesh|Hyderabad
VDL Groep |	1953	Zurich
Shri Mahila Griha Udyog Lijjat Papad	1959	Mumbai
Boreal Transport Bane AS	1988	
Trondheim Trafikkselskap AS	1971	Moscow
Orrcon Steel	2000	Brisbane
Auto AG Rothenburg	1992	Rothenburg, Switzerland|Rothenburg
Beistegui Hermanos S.A.	1909	Vitoria-Gasteiz
Collins Line	1818	 Tbilisi
Boreal Transport AS	1999	Greenville, Pennsylvania
DUCATI Energia SpA	1926	 Tokyo
AS Oslo Sporveier	1924	Gurgaon
Rogaland Kollektivtrafikk FKF	2002	Vancouver, British Columbia
'''Mobarakeh Steel'''	1993	Vancouver, British Columbia
AS Sporveisbussene	1997	Vancouver, British Columbia
Stor-Oslo Lokaltrafikk AS	1973	Oslo
Bell &amp; Ross	1992	Paris
Innherredsferja AS	1957	Solna
Aukra Auto AS	1948	 Hollywood, FL
Vestviken Kollektivtrafikk AS	2006	
Enstrom Helicopter Corporation	1959	Menominee, Michigan
Oil City Iron Works	1886	Corsicana, Texas
Bussen Trafikkselskap AS	1986	
Rezayat Group	1949	Montvale, New Jersey|Montvale, New Jersey
Alpina Watch International SA	1883	Geneve
Beijing Shougang Steel Company Limited &lt;br /&gt; 北京首钢股份有限公司	1999	Beijing
The Spaceguard Foundation	1996	Frascati
Melewar Industrial Group Berhad (MIG)	1972	Shah Alam, Selangor
H. Cegielski – Poznań S.A.	|foundation  =
	San Francisco, California
Ceyenar Chemicals.	1975	Melbourne
Koninklijke Vopak N.V.  	1999	Tadworth
Ford of Europe AG	1967	Cologne 
Sally Cruise	1986	Helsinki
Vyrus Divisione Motori Srl	2001	Coriano
Maurer AG	1876	Munich, Germany|Munich
[[File:Cold Steel Logo.jpg|230px|logo]] |	1980	
&lt;!-- Unsourced image removed: [[Image:WAAVLogo.png|WAAV logo]]  --&gt;|	2004	Cambridge, Massachusetts |
Daxcon	1996	East Lansing, Michigan
Pyramis Metallourgia A.E.	1959	 Thessaloniki
Kardemir	1937	 Istanbul
Illovo Sugar Limited	1891	London, Ontario
DB Station&amp;Service AG	1999	Berlin
Jiangsu Shagang Group Company Limited &lt;br /&gt; 江蘇沙鋼集團有限公司	1975	Zhangjiagang, Jiangsu
Austrian Lloyd Ship Management|	1991	Jackson, Mississippi
Engels Maps Inc.	1994	Jackson, Mississippi
Metronom Eisenbahngesellschaft 	2001	Uelzen, Lower Saxony
Zemaitis Guitars	1965	Tokyo
Rhoades Car	1991	Hendersonville, Tennessee
Delcam plc	1965	Birmingham
InterServ&lt;br&gt;昱泉國際	1989	Vancouver, British Columbia
Garlando S.r.l	1954	Vancouver, British Columbia
	1690	
SofTech, Inc.	1969	11 Ducie Street, Piccadilly, Manchester
|	2006	Riga
DSV A/S	1976	Hong Kong
Kerala State Road Transport Corporation	1938	Thiruvananthapuram, Kerala
	1960	Seoul
Sameer Group	| foundation     = 
	Anneyron, Drôme, Rhône-Alpes
Carbacid Investments Limited	1961	Stockholm
BBS Kraftfahrzeugtechnik AG	1970	Chiba
Eckerö Line Ab Oy	1995	
Eckerö Linjen Ab	| foundation       = 
	
Microtech Knives, Inc.	1994	
Cleveland Golf 	1979	Huntington Beach, California
Mah Sing Group Bhd	1965	Tokyo
Norse Merchant Ferries	2001	
Comp Air	| foundation       = 
	Merritt Island, Florida
Shenhua Group &lt;br /&gt; 神华集团	1995	Beijing 
China National Coal Group Corporation&lt;br /&gt;中国中煤能源集团公司	2006	Beijing 
Dopravný podnik Bratislava	1895	London
Hall-Scott	1910	
HLL Lifecare Limited |	1966	Lyon
S-TEC Corporation	1978	New York City, New York|
Osgood Company	1910	Marion, Ohio|Marion, Ohio
Fleet Canada Incorporated	2006	New York City, New York|
Biostar Microtech International Corp.	1986	New Taipei City
Elan Motorsport Technologies	1997	Kelowna, British Columbia
Tie Limited	2002	Edinburgh
Oregon Steel Mills, Inc.	1926	Edinburgh
Route 495 Software, LLC	|foundation       = 
	Danvers
Assam State Transport Corporation	1970	Guwahati
SOG Specialty Knives &amp; Tools, LLC|	1986	 Forest City, Iowa
Korea Expressway Corporation	1969	St. Charles, Illinois
Jaeger-LeCoultre	1833	Le Sentier, Vaud
Frédérique Constant SA	1988	Geneva
A/S Sydvaranger	1906	Geneva
DEPA – Dimosia Epichirisi Paroxis Aeriou &lt;br&gt;(ΔΕΠΑ – Δημόσια Επιχείρηση Παροχής Αερίου)	1988	Athens
BaneService AS	2005	Athens
Knight Transportation	1990	Ouagadougou
Cabot Corporation	1882	Boca Raton, FL
 Odakyu Group	1948	Bengaluru|Bengaluru (Bangalore)
Münchner Verkehrs- und Tarifverbund (MVV)	1971	Munich
IPG Photonics Corporation	1990	Oxford, Massachusetts
Diversified Technology, Inc.	1971	
Avlon Industries, Inc. |	1984	London 
Pinfari	1926	Suzzara
Reliance Group (Anil Dhirubhai Ambani Ventures Limited)	1966	Dhirubhai Ambani Knowledge City, Navi Mumbai, Maharastra
Transgaz	2000	Ankara
Cantus Verkehrsgesellschaft	1906	Kassel, Hesse
Schnitzer Steel Industries, Inc.	1906	Kassel, Hesse
Allied Waste Industries, Inc	1988	Phoenix, Arizona|Phoenix, Arizona
Rum Aladdin|	2002	North Ryde, New South Wales, Sydney
Jordan Phospate Mines|	1953	Boston, Massachusetts |
 W. H. Malcolm Ltd	1960	Linwood, Renfrewshire
Moldova Steel Works|	1985	Las Vegas, Nevada
RAD Data Communications | 	1981	Tel Aviv, Israel | 
Chemtura Corporation	2005	Tel Aviv, Israel | 
Ferrovie del Sud Est e Servizi Automobilistici S.r.l. (FSE)	1931	Bari
Neafie, Levy &amp; Co.	1844	Kensington, Philadelphia
OAO TMK	2001	Moscow
Jadranski naftovod&lt;br /&gt;JANAF	| foundation       = 
	Zagreb
&lt;big&gt;'''AISC'''&lt;/big&gt;	1921	1 East Wacker Drive&lt;br&gt;Suite 700&lt;br&gt;Chicago, Illinois
Ternium S.A.	2005	Kelowna and Surrey, British Columbia
Exide Industries Limited	1947	Tokyo |
TÜLOMSAŞ	1894	Eskişehir
Türkiye Vagon Sanayi Anonim Şirketi 	1951	Adapazarı
DFDS Lisco	| foundation       = 
	
Petrobras Transporte S.A.&lt;br/&gt;Transpetro	1998	Rio de Janeiro
Regionalbus Lenzburg AG	1970	Lenzburg
Reichle &amp; De-Massari [[Holding company|Holding]] AG	1964	Wetzikon
Sigg	1908	Frauenfeld
Qatar Petroleum	1974	Doha
Mitsui &amp; Co., Ltd.	1947	Tokyo
Punto Fa, S.L.	1984	Palau-solità i Plegamans
Hawkins Cookers Limited	1959	New York, New York, United States
 Viohalco - Hellenic Copper and Aluminium Industry S.A.&lt;br&gt;Βιοχάλκο - Ελληνικη Βιομηχανια Χαλκου Και Αλουμινιου Α.Ε.Viohalco Ellinikou Viomichania Chalkou kai Alouminiou AE	1937	 Athens
Iron Mountain Incorporated	1951	Boston, Massachusetts
igus	1964	 Cologne
Orpak Systems Ltd	| foundation = [[Israel]]
	Bnei Brak, Israel
Kühlstein Wagenbau|	1833	Bnei Brak, Israel
Steelbox Networks, Inc. |	2003	Atlanta, Georgia |
SYNNEX Corporation	1980	Fremont, California
Thyssen	1891	
New Zealand Railways Corporation	1982	Wellington
Prism Rail plc	1995	Mâcon, Bourgogne|Burgundy |
Maritime Company of Lesvos S.A.	1972	Mytilene
Vix Technology	2009	Melbourne
The Kraft Group	1998	Foxborough, Massachusetts
Société Anonyme des Aéroplanes G. Voisin	1906	Bagmane World Technology Center  , Bangalore
OSI Pharmaceuticals, Inc.|	1983	Watertown, Massachusetts|Watertown 
Environmental Performance Vehicles	| foundation       = {{plainlist|
	Charlotte, North Carolina
	1998	Burleigh Heads, Queensland|Burleigh
Rīgas Satiksme	2003	 Riga
Thai Rubber Latex Corporation	1985	Samut Prakan Province|Samut Prakarn
Luigi Ostoni SRL|	1958	Helsinki
Hygena Cabinet Co. Ltd	1925	New Canaan, Connecticut |
 Australian Pharmaceutical Industries	1910	New York |
Pasažieru vilciens	2001	Riga
Embotelladora Don Jorge S.A.C.	1947	Cestas, Gironde
Furness Withy	1891	Centennial Airport|Centennial Airport, Colorado&lt;ref&gt;{{cite web |url= http://www.airmethods.com/airmethods/contact-us |title= Contact Us |website= Air Methods |accessdate= 2015-02-17 |quote= Air Methods’ headquarters are located on the north side of Centennial Airport in Englewood }}&lt;/ref&gt;
Asciano Limited	2007	Zurich 
SCAFCO Corporation |	1954	Basel
Xiamen Golden Dragon Bus Co. Ltd &lt;br/&gt; 厦门金龙旅行车有限公司	1992	Xiamen, Fujian
Kings Bay AS	1916	San Francisco
Merci	| foundation       = &lt;!-- {{Start date|YYYY|MM|DD}} --&gt;
	Brno-Slatina|Slatina, Brno
Norwegian Coastal Administration	1974	Wycombe Air Park, Booker, Buckinghamshire, England
EXFO|	1985	Tokyo
Morozoff Limited	2005	New York City&lt;br/&gt;Belgrade
Federal Signal Corporation 	1901	Tokyo
Railway transport of Montenegro&lt;br&gt;Željeznički prevoz Crne Gore&lt;br&gt;Жељезнички превоз Црне Горе	2008	Podgorica
Montecargo&lt;br&gt;Montecargo	2008	Podgorica
Tanfield Group PLC |	2003	Bologna
Fablok S.A.	|foundation  =
	1 Wall Street, Manhattan,&lt;br /&gt;New York City, New York
[[File:HDR, Inc. logo.png|200px]]	1917	Centerville, Utah|Centerville, Utah
Maclaren	1967	Kiev
Rapid Penang's Prasarana corporate branding for buses	2007	Ankara
Szybka Kolej Miejska Sp. z o.o.|	2004	Seattle, Washington
Watkins Electric Music	| foundation       = &lt;!-- City, Country ({{Start date|YYYY|MM|DD}}) --&gt;
	
Octopus Holdings Limited |	2005	Letchworth
Mars Canada Limited	1940	Abu Dhabi
ILPAP&lt;BR&gt;ΗΛΠΑΠ	1970	Athens
 Jerónimo Martins SGPS, S.A.	1792	Moncton, New Brunswick
Corum	1955	La Chaux-de-Fonds
 Lonza Group AG	1897	Philadelphia, Pennsylvania
Barking Irons|	2001	Allerød Municipality|Allerød
Metro West Ambulance	| foundation       = 
	Hillsboro, Oregon
Will-Pemco 	1866	West Perth, Western Australia|West Perth
SteelSeries	2001	Copenhagen
Generac Power Systems |	1959	 Troisdorf
All-Steel Motor Car Co.	1915	San Francisco
Fortescue Metals Group Ltd	2003	San Francisco
'''CSL Behring''' LLC	1930	12808 Gran Bay Prky. W.&lt;br&gt;Jacksonville, Florida, United States|U.S.
HOFF Sundnes Brenneri	1844	Rosh HaAyin
[[Image:Raymond Weil logo.png|200px|Raymond Weil]]	1976	Geneva
Blue Falls Manufacturing	| foundation       = &lt;!-- City, Country ({{Start date|YYYY|MM|DD}}) --&gt;
	Thorsby, Alberta
Grup Feroviar Român|	2001	Everett, Washington 
Astra Rail Industries (ARI)	2012	
Valtion lentokonetehdas	1928	Helsinki
Top Glove 	1991	
O'Neal Steel, Inc.|	1921	
Verus Pharmaceuticals|	2002	Voronezh
Freightquote	1998	Zurich
Morgan Iron Works	1838	New York
Aluminium of Greece&lt;br&gt;Αλουμίνιο της Ελλάδος|	1960	
Hoverlloyd	1966	Pegwell Bay
Jarvis plc	1846	Westlake, Ohio | hq_location_country = United States
Dreams	1985	
Vostok Europe	2003	Vilnius
Teleflex Incorporated	| foundation       = &lt;!-- {{Start date|YYYY|MM|DD}} --&gt;
	Wayne, Pennsylvania
Tinfos |	1875	Notodden |
Gruppo Lucchini	1946	Medford, Oregon|
Nizi International |	1898	Capellen |
Transpetrol A.S.	1954	Bratislava
EKSPLA|	1983	London                                    |
 KazTransOil|	1997	
Mondial	1987	
Certina S.A.	1888	Le Locle UNESCO World Heritage Site
Epirotiki Line	1850	Piraeus
Gruppo Riva	1954	Burlington, North Carolina|Burlington, North Carolina, United States|U.S. 
Thomas A. Edison, Inc.	1896	
Amperex Electronic Corporation	1920	
East Town Railway Workshops	|foundation       = 
	Wanganui
Astaldi	1926	Rome
B+H Ocean Carriers Ltd.	1978	Huai Khwang, Bangkok
Precis Intermedia	| foundation       = 
	
Nadi Corporation Bhd	1998	
Isle of Man Transport&lt;br/&gt;(Arraghey Ellan Vannin)	1998	
Saaremaa Shipping Company	1992	Kuressaare
Shanghai Zhenhua Heavy Industries Company Limited (ZPMC)&lt;br /&gt; 上海振华重工(集团)股份有限公司	1992	Shanghai
	1993	Cologne, Germany
Enterprise GP Holdings	2005	Colombo, Sri Lanka
China Shenhua Energy Company &lt;br /&gt; 中国神华能源股份	1995	Beijing 
Sirte Oil Company	1981	Amsterdam
Queensland Motorways	1980	Brisbane
Cambridge Audio	1968	London
Clipper Windpower	2001	
M. A. Hanna Company	1840	Cleveland, Ohio
Alliance of Automobile Manufacturers	1999	Washington, D.C.
Moravské naftové doly MND|	2002	San Francisco|San Francisco, California
Western Pipe &amp; Steel	1907	San Francisco, California
CAMWorks&lt;br&gt;Geometric Americas, Inc.	1981	Ilford, Essex&lt;ref name=&quot;alibaba&quot;&gt;http://www.alibaba.com/company/10337522.html Ummah Foods Limited Alibaba.com&lt;/ref&gt;
Surfware, Inc.	1988	Ilford, Essex&lt;ref name=&quot;alibaba&quot;&gt;http://www.alibaba.com/company/10337522.html Ummah Foods Limited Alibaba.com&lt;/ref&gt;
Landstar System Inc.	1988	San Francisco, California
	1858	San Francisco, California
Libyan Iron and Steel Company&lt;br/&gt;{{rtl-lang|ar|الشركة الليبية للحديد والصلب}}	1979	Misrata
 Mota-Engil SGPS, S.A.	2000	Monterrey, Nuevo Leon
REN - Redes Energéticas Nacionais, SGPS, S.A.	1994	Monterrey, Nuevo Leon
Arola Sàrl	1975	Paris
Ride &amp; Show Engineering, Inc.|	  foundation       = [[San Dimas, California]], [[United States|USA]]|
	San Dimas, California|
Fairmount Heavy Transport N.V.	2005	Rotterdam
Fairmount Marine B.V.	 | foundation       = 
	Rotterdam
Electric Transit, Inc.	1994	San Diego, California
[[Image:algho logo.jpg]]|	1932	
SA K.V.S.	1978	Mattighofen
The Fakhro Group	1888	Corfu, New York
Dongbu Steel &lt;br /&gt;동부제철	1982	Ames, Iowa
TransAtlantic Lines LLC	1998	 6 Lincoln Ave Greenwich, Connecticut 06830-5751
Ateliers de Constructions Electriques de Charleroi ACEC	1904	
JGSP Novi Sad	1946	Niš
 Littelfuse, Inc.	1927	Kansas City, Missouri
El Zorro	1999	
Farrel Corporation	 | foundation       = 
	
Bradken Limited	| foundation = 
	Mayfield West, City of Newcastle|Newcastle, New South Wales
Drammens Is AS	1937	Mayfield West, City of Newcastle|Newcastle, New South Wales
Joker Is A/S	| foundation = 
	Mayfield West, City of Newcastle|Newcastle, New South Wales
Victoria Machinery Depot	1863	Victoria, British Columbia
ISOFOTON	1981	Madrid
Aeropuertos y Servicios Auxiliares|	1965	Tbilisi
Shinano Railway	1996	Ueda, Nagano
adixen Vacuum Technology France|	1952	 Watertown, Massachusetts
Mouchel Group	1897	St Leonards, New South Wales
Carpenter Technology Corporation	1889	 Reading, Pennsylvania|Reading, Pennsylvania
Texels Eigen Stoomboot Onderneming	1908	Den Hoorn, North Holland|Den Hoorn
North Sea Ferries	1965	Kingston-upon-Hull
Isthmian Steamship Company	1910	London, England and New York, USA
Ellsworth Handcrafted Bicycles	2009	Vancouver, Washington|Vancouver, Washington 
FARA ASA	2005	Trondheim
Davisco Foods International, Inc. |	1943	Trondheim
Toolstation Limited	2002	
LORD Corporation	1924	Cary, North Carolina
Jetta International	1991	Monmouth Junction, New Jersey
Transports Metropolitans de Barcelona	2004	
John Brogden and Sons	1837	Frontignan |
Michigan-Peninsular Car Company	1892	Detroit, Michigan|Detroit, MI
Nankang Rubber Tire Corporation Ltd. |	1959	Taipei |
Iran Arvin(شركت ايران آروين)	1983	 Farmington Hills, Michigan 
Industrial Press, Inc.	1883	 Farmington Hills, Michigan 
Cone Mills Corporation	1895	Dubai
The Oliver Typewriter Company	1895	Chicago, Illinois
SYSTRA	1957	Grand Blanc Township, Michigan
 Covenant Transportation Group	1986	 1505 Bridgeway, Ste 121&lt;br /&gt; Sausalito, California|CA
DYE Precision	1994	San Diego, California
Von Duprin, Inc.|	1908	San Mateo, California|San Mateo, California
Myllykoski Corporation	1892	Ottawa, Ontario|Ottawa, Ontario |
Pillowtex Corporation	1954	Užice
	1933	
 Liepājas tramvajs|	1899	Nyack, New York|Nyack, New York
 Heidelberger Druckmaschinen AG	1850	Dublin |
Promens|	1984	Lincoln, Nebraska
George Adlam &amp; Sons Ltd	1800	Bristol
Monaco Coach Corporation 	1968	Bristol
Sinotruk (Hong Kong) Limited &lt;br /&gt; 中国重汽(香港)有限公司	2004	Hong Kong
 nib Health Funds	1952	 Newcastle, New South Wales|Newcastle, New South Wales|NSW
Estey Organ	1850	Brattleboro, Vermont
Ghezzi &amp; Brian	1995	Missaglia
InXitu, Inc. |	2007	Manaus
Ontario Co-operative Association	2002	Guelph, Ontario
Busbetrieb Aarau AG	1958	Aarau
NTT Data Engineering Systems Corporation (NDES)	1977	Pekin, Illinois
APM Terminals	2001	Seattle, Washington
Metronapoli	2000	
Lerch Bates	1947	 Denver
Australian National Industries Limited |	1911	Cascais
VISA Steel Limited	2003	New York City&lt;ref name=pw/&gt; 
Thales Alenia Space	1929	Santa Ana, California
F.I.V. Edoardo Bianchi S.p.A. 	1885	Milan
American Saw and Manufacturing Company	1915	Nelson, New Zealand|Nelson
'''Robert Dyas''' 	1872	Saint Paul, Minnesota
Hypertherm Inc.	1969	Hanover, NH
Sardegna Regionale Marittima S.p.A.	1988	Cagliari
Rejuvenation |	1977	
CVS Ferrari	| foundation = 
	Kansas City, Missouri, Washington, Tyne and Wear
Nuovo Trasporto Viaggiatori	2006	Rome
Staveley Coal and Iron Company Limited	 | foundation     = ?
	
Café Britt	1985	Mercedes Norte, Heredia, Costa Rica|Heredia
Reliance Power Limited	2007	Sydney, New South Wales
Airline Allied Services	1983	
Burn Standard Company Limited	1976	Kolkata
Aleris International, Inc.	2004	Beachwood, Ohio
Applied Industrial Technologies, Inc.	1923	Cleveland, Ohio
P.A.M. Transportation Services Inc. 	1980	Tontitown, Arkansas
Zollner|	1965	Washington, DC
USA Truck, Inc.	1983	Van Buren, Arkansas
Hutt Workshops	1929	Hutt City
Ahava Dead Sea Laboratories, Limited	1988	Shenandoah, Pennsylvania
[[File:Sparkfun logo.svg|175px]]	2003	
Unidad de Gestión Operativa Ferroviaria de Emergencia (UGOFE)	2005	
Ferrocarriles Metropolitanos S.A.	1991	
Eterna	1856	
London Overground Rail Operations Limited	2007	London
Gushan Environmental Energy Limited	2001	New York City, New York, U.S.
Belgrano Cargas y Logística S.A.	1997	Buenos Aires
Hendrick Manufacturing Company	1876	 Carbondale, PA
[[File:Lifetime Logo.jpg|275px]] |	1986	 Clearfield, UT|Clearfield, Utah|
Servis	1929	 Clearfield, UT|Clearfield, Utah|
Your Bus / Travel Your Bus	1987	Savitaipale
Brownsea Island Ferries Ltd	1887	Poole
Morse Dry Dock and Repair Company	1885	New York City
Videoton Holding Zrt.	1938	Székesfehérvár
&lt;big&gt;&lt;big&gt;Euronav NV&lt;/big&gt;&lt;big&gt;	2004	Székesfehérvár
Salzgitter AG	1937	Székesfehérvár
Usinas Siderurgicas de Minas Gerais S.A - Usiminas|	1956	Székesfehérvár
Ruter As	2008	Cesena
David Clark Company, Inc.	1935	Worcester, Massachusetts
Bergen Sporvei AS	1898	Beijing
Skyss	2007	Beijing
 Bhushan	1987	New York / Los Angeles / Nashville / London / Amsterdam
|
	1999	Dallas, Texas
'''Galion Iron Works'''|	1907	Rapid City, South Dakota
Dunelm	1979	Albertslund
National Company for Rail Transport&lt;br/&gt;&lt;span lang=&quot;ar&quot;&gt;الشركة الوطنية للنّقل بالسّكك الحديدية&lt;/span&gt;	1976	Image:Flag of Algeria.svg|25px Algiers
Servicios Ferroviarios del Chaco	1950	
Consett Iron Company	1864	Bethesda, Maryland|Bethesda, Maryland |
 '''Bokaro Steel Plant(SAIL)'''	1964	San Antonio, Texas
Samchuly 	1944	Colorado Springs
Mekong Capital |	2001	Salt Lake City, Utah, USA
Paterson, Passaic and Rutherford Electric Railway	1893	
Jersey City, Hoboken and Rutherford Electric Railway	1893	
International Surrey Company	1970	
Travel Merry Hill	1987	Croydon  
GAI Consultants, Inc. |	1958	Croydon  
[[Image:Tan Logo.png]]	1979	Moscow
Wellstream Holdings plc	1983	
Patheon Inc.	1986	Durham, North Carolina|Durham, North Carolina
Fiat Aviazione	1908	Turin
Dunlop Rubber	1889	Turin
Falken Tire	1983	Kobe
Qunxing Paper &lt;br /&gt; 群星纸业	1999	Zouping, Shandong
OT Africa Line 	1975	
Polson Iron Works Limited	1886	Toronto, Owen Sound, Ontario
Transtejo &amp; Soflusa	1975	
Bakkavor Group Ltd 	1986	London
Hyundai IHL Co., Ltd.	1993	Gyeongju
Genesee Scientific	1995	 Northamptonshire |
McLouth Steel Corporation	1934	 Northamptonshire |
CMS Helmets - Fabrica de Capacetes	1976	Anadia
Murex	1909	Anadia
Hyundai EURotem	2006	Istanbul
Kawasaki Heavy Industries Aerospace Company	1918	Newburyport, Massachusetts
British &amp; Irish Steam Packet Company	1836	Dublin
Manx Line	1978	Douglas, Isle of Man|Douglas
China Minmetals Corporation &lt;br /&gt;中国五矿集团公司	1950	Beijing
Nedlloyd	1970	Rotterdam
Hancock Prospecting Pty Limited	1955	Perth, Western Australia|Perth, Western Australia
DB Schenker	| foundation       = 
	
Atlas Maritime Ltd.	2003	
Aricom plc	2003	Nuremberg
Kudremukh Iron Ore Company Ltd (KIOCL)	1976	
Xinyi Glass Holdings Limited &lt;br /&gt; 信義玻璃控股有限公司	1988	Hong Kong
Omaha and Council Bluffs Railway and Bridge Company	1886	Quito
Buffalo Car Manufacturing Company	1872	Buffalo, New York|Buffalo, NY
Ensign Manufacturing Company	1872	Huntington, West Virginia|Huntington, WV
Serco-Abellio	2002	
Corby Spirit and Wine Limited	| foundation       = 
	Toronto, Ontario
Raidmax	2000	
Förde Reederei Seetouristik	1990	Flensburg
China BlueChemical Limited &lt;br /&gt; 中海石油化學股份有限公司	2006	Dongfang, Hainan
Chongqing Iron and Steel Company Limited &lt;br /&gt; 重庆钢铁股份有限公司	1938	Chongqing
Angang Steel Company Limited &lt;br /&gt; 鞍钢股份有限公司	1997	Anshan, China|Anshan, Liaoning
Anshan Iron and Steel Group &lt;br /&gt; 鞍山钢铁集团公司	1948	Anshan, China|Anshan, Liaoning
Fednav	| foundation    = 
	Montreal
Cornships Management and Agency Inc.	| foundation    = 
	Istanbul&lt;ref name=&quot;cornhome&quot;/&gt;
Palmer Candy Company	1878	Sioux City, Iowa
Hyland 	1991	Westlake, Ohio
